freq,CH1,,freq2,CH2
-0.0025,-0.10024445512872524,,-0.0025,-0.8674108468284778
-0.00249984,-0.09556065589606386,,-0.00249984,-0.845118272471108
-0.0024996800000000002,-0.09689888424825283,,-0.0024996800000000002,-0.845118272471108
-0.00249952,-0.09743417558912841,,-0.00249952,-0.8132717376748656
-0.00249936,-0.0978356440947851,,-0.00249936,-0.7973484702767444
-0.0024992,-0.09569447873128276,,-0.0024992,-0.7814252028786232
-0.00249904,-0.0977018212595662,,-0.00249904,-0.7718712424397505
-0.00249888,-0.0977018212595662,,-0.00249888,-0.7559479750416292
-0.00249872,-0.09622977007215834,,-0.00249872,-0.740024707643508
-0.00249856,-0.09649741574259613,,-0.00249856,-0.7336554006842596
-0.0024984,-0.09569447873128276,,-0.0024984,-0.7113628263268899
-0.00249824,-0.09529301022562606,,-0.00249824,-0.6986242124083929
-0.00249808,-0.09649741574259613,,-0.00249808,-0.7018088658880172
-0.0024979200000000003,-0.0977018212595662,,-0.0024979200000000003,-0.6763316380510231
-0.00249776,-0.09462389604953157,,-0.00249776,-0.6635930241325262
-0.0024976,-0.09636359290737724,,-0.0024976,-0.647669756734405
-0.00249744,-0.09515918739040716,,-0.00249744,-0.6221925288974111
-0.00249728,-0.09556065589606386,,-0.00249728,-0.6221925288974111
-0.0024971200000000002,-0.09609594723693944,,-0.0024971200000000002,-0.5967153010604171
-0.00249696,-0.09569447873128276,,-0.00249696,-0.5967153010604171
-0.0024968,-0.09609594723693944,,-0.0024968,-0.5776073801826717
-0.00249664,-0.09622977007215834,,-0.00249664,-0.5521301523456777
-0.00249648,-0.09529301022562606,,-0.00249648,-0.5457608453864292
-0.0024963200000000002,-0.09596212440172054,,-0.0024963200000000002,-0.5489454988660535
-0.00249616,-0.09649741574259613,,-0.00249616,-0.5202836175494353
-0.002496,-0.09556065589606386,,-0.002496,-0.5107296571105626
-0.00249584,-0.09395478187343709,,-0.00249584,-0.4979910431920656
-0.00249568,-0.09542683306084496,,-0.00249568,-0.4820677757939444
-0.00249552,-0.09502536455518827,,-0.00249552,-0.46932916187544743
-0.00249536,-0.09502536455518827,,-0.00249536,-0.45022124099770194
-0.0024952,-0.09569447873128276,,-0.0024952,-0.4565905479569505
-0.00249504,-0.09529301022562606,,-0.00249504,-0.437482627079205
-0.00249488,-0.09636359290737724,,-0.00249488,-0.41837470620145956
-0.00249472,-0.09489154171996937,,-0.00249472,-0.41837470620145956
-0.00249456,-0.09556065589606386,,-0.00249456,-0.3897128248848414
-0.0024944,-0.09489154171996937,,-0.0024944,-0.38334351792559285
-0.00249424,-0.09489154171996937,,-0.00249424,-0.38334351792559285
-0.00249408,-0.09435625037909379,,-0.00249408,-0.35786629008859894
-0.00249392,-0.09422242754387489,,-0.00249392,-0.36105094356822315
-0.0024937600000000002,-0.0938209590382182,,-0.0024937600000000002,-0.33875836921085345
-0.0024936,-0.09422242754387489,,-0.0024936,-0.319650448333108
-0.00249344,-0.0935533133677804,,-0.00249344,-0.31646579485348375
-0.00249328,-0.09515918739040716,,-0.00249328,-0.30691183441461106
-0.00249312,-0.09395478187343709,,-0.00249312,-0.29417322049611405
-0.0024929600000000002,-0.09556065589606386,,-0.0024929600000000002,-0.2750652996183686
-0.0024928,-0.09435625037909379,,-0.0024928,-0.2878039135368656
-0.00249264,-0.09596212440172054,,-0.00249264,-0.2591420322202474
-0.00249248,-0.09582830156650164,,-0.00249248,-0.24640341830175044
-0.00249232,-0.09515918739040716,,-0.00249232,-0.24640341830175044
-0.00249216,-0.0935533133677804,,-0.00249216,-0.2368494578628777
-0.002492,-0.09556065589606386,,-0.002492,-0.22729549742400498
-0.00249184,-0.09449007321431267,,-0.00249184,-0.214556883505508
-0.00249168,-0.09622977007215834,,-0.00249168,-0.20181826958701105
-0.00249152,-0.0936871362029993,,-0.00249152,-0.1699717347907686
-0.00249136,-0.09475771888475047,,-0.00249136,-0.18589500218888982
-0.0024912,-0.0936871362029993,,-0.0024912,-0.17952569522964135
-0.00249104,-0.09395478187343709,,-0.00249104,-0.15086381391302317
-0.00249088,-0.09489154171996937,,-0.00249088,-0.1604177743518959
-0.00249072,-0.09315184486212372,,-0.00249072,-0.15086381391302317
-0.00249056,-0.09582830156650164,,-0.00249056,-0.1253865860760292
-0.0024904000000000003,-0.09435625037909379,,-0.0024904000000000003,-0.12220193259640498
-0.00249024,-0.09449007321431267,,-0.00249024,-0.10627866519828376
-0.00249008,-0.09422242754387489,,-0.00249008,-0.10627866519828376
-0.00248992,-0.09435625037909379,,-0.00248992,-0.09672470475941103
-0.00248976,-0.09515918739040716,,-0.00248976,-0.08717074432053831
-0.0024896000000000002,-0.09515918739040716,,-0.0024896000000000002,-0.06169351648354437
-0.00248944,-0.09435625037909379,,-0.00248944,-0.06487816996316861
-0.00248928,-0.09422242754387489,,-0.00248928,-0.06487816996316861
-0.00248912,-0.09408860470865599,,-0.00248912,-0.05850886300392012
-0.00248896,-0.0936871362029993,,-0.00248896,-0.04895490256504739
-0.0024888,-0.09663123857781503,,-0.0024888,-0.036216288646550424
-0.00248864,-0.09422242754387489,,-0.00248864,-0.023477674728053455
-0.00248848,-0.09529301022562606,,-0.00248848,-0.001185100370683756
-0.00248832,-0.09542683306084496,,-0.00248832,-0.004369753850307998
-0.00248816,-0.0935533133677804,,-0.00248816,0.008368860068188972
-0.002488,-0.09609594723693944,,-0.002488,0.027476780945934427
-0.00248784,-0.09609594723693944,,-0.00248784,0.021107473986685943
-0.00248768,-0.09489154171996937,,-0.00248768,0.03384608790518291
-0.00248752,-0.09408860470865599,,-0.00248752,0.05613866226255261
-0.00248736,-0.09422242754387489,,-0.00248736,0.04658470182367988
-0.0024872,-0.09515918739040716,,-0.0024872,0.059323315742176856
-0.0024870400000000003,-0.09569447873128276,,-0.0024870400000000003,0.0625079692218011
-0.00248688,-0.0932856676973426,,-0.00248688,0.07524658314029807
-0.00248672,-0.09529301022562606,,-0.00248672,0.08161589009954655
-0.00248656,-0.09435625037909379,,-0.00248656,0.08798519705879504
-0.0024864,-0.09502536455518827,,-0.0024864,0.0848005435791708
-0.0024862400000000002,-0.0935533133677804,,-0.0024862400000000002,0.11027777141616474
-0.00248608,-0.09582830156650164,,-0.00248608,0.12301638533466171
-0.00248592,-0.09529301022562606,,-0.00248592,0.13257034577353444
-0.00248576,-0.0936871362029993,,-0.00248576,0.12620103881428596
-0.0024856,-0.09515918739040716,,-0.0024856,0.1293856922939102
-0.0024854400000000002,-0.0936871362029993,,-0.0024854400000000002,0.14849361317165566
-0.00248528,-0.09502536455518827,,-0.00248528,0.16441688056977685
-0.00248512,-0.09489154171996937,,-0.00248512,0.14212430621240715
-0.00248496,-0.09529301022562606,,-0.00248496,0.1612322270901526
-0.0024848,-0.0932856676973426,,-0.0024848,0.19307876188639506
-0.00248464,-0.0934194905325615,,-0.00248464,0.17715549448827383
-0.00248448,-0.09542683306084496,,-0.00248448,0.1962634153660193
-0.00248432,-0.09449007321431267,,-0.00248432,0.1835248014475223
-0.00248416,-0.09489154171996937,,-0.00248416,0.21537133624376475
-0.002484,-0.09515918739040716,,-0.002484,0.22174064320301323
-0.00248384,-0.09475771888475047,,-0.00248384,0.22492529668263747
-0.0024836800000000003,-0.09435625037909379,,-0.0024836800000000003,0.22492529668263747
-0.00248352,-0.09408860470865599,,-0.00248352,0.2408485640807587
-0.00248336,-0.09489154171996937,,-0.00248336,0.2535871779992557
-0.0024832,-0.09315184486212372,,-0.0024832,0.23766391060113445
-0.00248304,-0.09515918739040716,,-0.00248304,0.26632579191775263
-0.0024828800000000002,-0.09542683306084496,,-0.0024828800000000002,0.2726950988770011
