freq,gain,phase
10,0.00004072410956390268,116.54121327098198
12.589254117941675,0.00004141075106407736,30.569089020924025
15.848931924611133,0.00003190223099538557,-51.130148884470316
19.952623149688797,0.000041234785757535296,60.62577608326012
25.118864315095795,0.000042596864822387175,-64.4057333474724
31.622776601683793,0.0002146119550314531,44.47621425132293
39.810717055349734,0.000035416081232095026,51.795060354982525
50.11872336272725,0.00018953496989674028,51.4953566412122
63.09573444801933,0.00004027468196879847,-8.980563463679523
79.43282347242814,0.00004143339036307621,-54.36298919790653
100,0.00019096098544624417,61.656787645657005
125.89254117941675,0.000029679336784702738,228.0057016957539
158.48931924611142,0.000047845771864526044,311.2164585086789
199.52623149688787,0.00021347275607206098,248.8998457709631
251.18864315095823,0.00008854536747647896,102.30260082508082
316.22776601683796,0.00006642281294504513,181.24322385700862
398.1071705534973,0.00023868532515895224,59.24628102385881
501.18723362727246,0.00023767173587466294,177.76647995143898
630.957344480193,0.0003908836502523042,216.856059447208
794.3282347242822,0.000681379582883975,214.98061673192782
1000,0.0012239526399034327,215.4130549812613
1258.9254117941675,0.002223358849220257,219.21632554441229
1584.893192461114,0.004177798864055837,224.9723115589046
1995.262314968881,0.008032373044307727,226.30667657882694
2511.886431509582,0.015714788028178616,226.82526032783088
3162.2776601683795,0.031865221140563525,224.240841073455
3981.0717055349733,0.06668461196846827,218.5271870955765
5011.872336272725,0.145403562281,207.41777956830754
6309.573444801937,0.32581724452513033,185.36319484845058
7943.282347242822,0.61134440350221,146.60816461937813
10000,0.7428476022197043,107.5103513617126
12589.254117941662,0.7567539771164419,82.94041451141771
15848.93192461114,0.7724787330678908,67.12154495887509
19952.62314968883,0.8013123780563594,55.178937833685495
25118.864315095823,0.8337034229196274,45.42024067181251
31622.776601683792,0.8644987180352006,37.07502651668017
39810.71705534969,0.8892992075291308,30.138139444884658
50118.72336272725,0.9457391400051245,24.189810651906157
63095.73444801943,0.9583869834024494,19.418170282000148
79432.82347242821,0.9669695543955877,15.5215159329031
100000,0.9727040477663339,12.401226995855438
125892.54117941688,0.9764197203673787,9.887974090237392
158489.3192461114,0.9789492869274704,7.875903047341211
199526.2314968879,0.9806145266532479,6.281131442154134
251188.6431509582,0.98173618511994,5.015345235423069
316227.7660168379,0.982645402972945,3.9972770256861168
398107.17055349774,0.9832064248373882,3.197734272860444
501187.2336272725,0.9839412124693414,2.558925949657578
630957.3444801943,0.9846454463690762,2.0608913425151343
794328.2347242822,0.9858262529556878,1.6860438790334342
1000000,0.987352914951491,1.378971445986707
