time,CH1,,time2,CH2,,time3,CH3
-0.00499232,0.8797695792933179,,-0.00499232,9.498636229348431,,-0.00499232,3.029629428020771
-0.004992,0.8765295042888923,,-0.004992,9.508190189787305,,-0.004992,3.010667726197186
-0.00499168,0.8797695792933179,,-0.00499168,9.524113457185425,,-0.00499168,3.032789711658036
-0.00499136,0.870049354280041,,-0.00499136,9.54959068502242,,-0.00499136,3.051751413481621
-0.00499104,0.8927298793110203,,-0.00499104,9.54959068502242,,-0.00499104,3.0485911298443567
-0.00499072,0.8830096542977435,,-0.00499072,9.559144645461293,,-0.00499072,3.0549116971188854
-0.0049904,0.8765295042888923,,-0.0049904,9.600545140696408,,-0.0049904,3.064392548030678
-0.00499008,0.8927298793110203,,-0.00499008,9.59417583373716,,-0.00499008,3.064392548030678
-0.00498976,0.8959699543154459,,-0.00498976,9.616468408094528,,-0.00498976,3.0707131153052063
-0.00498944,0.8732894292844667,,-0.00498944,9.63239167549265,,-0.00498944,3.0422705625698283
-0.00498912,0.9024501043242971,,-0.00498912,9.65468424985002,,-0.00498912,3.061232264393414
-0.0049888,0.8927298793110203,,-0.0049888,9.657868903329645,,-0.0049888,3.0707131153052063
-0.00498848,0.9024501043242971,,-0.00498848,9.667422863768516,,-0.00498848,3.0833542498542634
-0.00498816,0.9089302543331483,,-0.00498816,9.686530784646262,,-0.00498816,3.0865145334915276
-0.00498784,0.9024501043242971,,-0.00498784,9.702454052044384,,-0.00498784,3.09599538440332
-0.0049875200000000005,0.9089302543331483,,-0.0049875200000000005,9.712008012483256,,-0.0049875200000000005,3.0833542498542634
-0.0049872,0.8992100293198715,,-0.0049872,9.724746626401753,,-0.0049872,3.09599538440332
-0.00498688,0.9154104043419995,,-0.00498688,9.740669893799874,,-0.00498688,3.092835100766056
-0.00498656,0.9089302543331483,,-0.00498656,9.762962468157244,,-0.00498656,3.09599538440332
-0.00498624,0.9024501043242971,,-0.00498624,9.788439695994239,,-0.00498624,3.1117968025896414
-0.0049859200000000005,0.9056901793287226,,-0.0049859200000000005,9.791624349473862,,-0.0049859200000000005,3.1117968025896414
-0.0049856,0.8959699543154459,,-0.0049856,9.801178309912736,,-0.0049856,3.121277653501434
-0.00498528,0.9154104043419995,,-0.00498528,9.829840191229353,,-0.00498528,3.1149570862269056
-0.00498496,0.9089302543331483,,-0.00498496,9.836209498188602,,-0.00498496,3.1149570862269056
-0.00498464,0.9056901793287226,,-0.00498464,9.85850207254597,,-0.00498464,3.1433996389622836
-0.00498432,0.9024501043242971,,-0.00498432,9.877609993423716,,-0.00498432,3.124437937138698
-0.004984,0.9121703293375739,,-0.004984,9.88716395386259,,-0.004984,3.1402393553250194
-0.00498368,0.9186504793464251,,-0.00498368,9.909456528219959,,-0.00498368,3.162361340785869
-0.00498336,0.9251306293552763,,-0.00498336,9.928564449097705,,-0.00498336,3.1370790716877552
-0.00498304,0.9186504793464251,,-0.00498304,9.925379795618081,,-0.00498304,3.1560407735113407
-0.00498272,0.9121703293375739,,-0.00498272,9.941303063016202,,-0.00498272,3.1560407735113407
-0.0049824,0.9186504793464251,,-0.0049824,9.954041676934699,,-0.0049824,3.1718421916976616
-0.00498208,0.9121703293375739,,-0.00498208,9.969964944332819,,-0.00498208,3.1718421916976616
-0.00498176,0.9121703293375739,,-0.00498176,9.989072865210565,,-0.00498176,3.187643609883983
-0.00498144,0.9121703293375739,,-0.00498144,10.004996132608687,,-0.00498144,3.175002475334926
-0.00498112,0.9380909293729787,,-0.00498112,10.033658013925304,,-0.00498112,3.1718421916976616
-0.0049808000000000005,0.9218905543508507,,-0.0049808000000000005,10.040027320884553,,-0.0049808000000000005,3.20028474443304
-0.00498048,0.9121703293375739,,-0.00498048,10.046396627843801,,-0.00498048,3.190803893521247
-0.00498016,0.9316107793641275,,-0.00498016,10.071873855680796,,-0.00498016,3.216086162619361
-0.00497984,0.9380909293729787,,-0.00497984,10.078243162640044,,-0.00497984,3.1971244607957754
-0.00497952,0.9251306293552763,,-0.00497952,10.087797123078916,,-0.00497952,3.203445028070304
-0.0049792000000000005,0.9283707043597019,,-0.0049792000000000005,10.094166430038165,,-0.0049792000000000005,3.219246446256625
-0.00497888,0.9316107793641275,,-0.00497888,10.110089697436287,,-0.00497888,3.225567013531154
-0.00497856,0.9283707043597019,,-0.00497856,10.132382271793656,,-0.00497856,3.216086162619361
-0.00497824,0.9348508543685531,,-0.00497824,10.151490192671401,,-0.00497824,3.216086162619361
-0.00497792,0.9478111543862555,,-0.00497792,10.164228806589898,,-0.00497792,3.228727297168418
-0.0049776,0.9251306293552763,,-0.0049776,10.167413460069524,,-0.0049776,3.2350478644429463
-0.00497728,0.9348508543685531,,-0.00497728,10.205629301825013,,-0.00497728,3.2476889989920035
-0.00497696,0.9218905543508507,,-0.00497696,10.199259994865765,,-0.00497696,3.2476889989920035
-0.00497664,0.9510512293906811,,-0.00497664,10.21836791574351,,-0.00497664,3.2508492826292676
-0.00497632,0.9316107793641275,,-0.00497632,10.243845143580504,,-0.00497632,3.2413684317174747
-0.004976,0.9316107793641275,,-0.004976,10.272507024897124,,-0.004976,3.257169849903796
-0.00497568,0.9478111543862555,,-0.00497568,10.278876331856372,,-0.00497568,3.2666507008155885
-0.00497536,0.9380909293729787,,-0.00497536,10.297984252734118,,-0.00497536,3.2698109844528527
-0.00497504,0.9575313793995324,,-0.00497504,10.28524563881562,,-0.00497504,3.2698109844528527
-0.00497472,0.9316107793641275,,-0.00497472,10.313907520132238,,-0.00497472,3.2761315517273815
-0.0049744,0.9672516044128091,,-0.0049744,10.329830787530359,,-0.0049744,3.2761315517273815
-0.0049740800000000005,0.9672516044128091,,-0.0049740800000000005,10.348938708408104,,-0.0049740800000000005,3.285612402639174
-0.00497376,0.9542913043951067,,-0.00497376,10.358492668846978,,-0.00497376,3.285612402639174
-0.00497344,0.9575313793995324,,-0.00497344,10.371231282765475,,-0.00497344,3.2950932535509665
-0.00497312,0.9478111543862555,,-0.00497312,10.39033920364322,,-0.00497312,3.3045741044627595
-0.0049728,0.9672516044128091,,-0.0049728,10.39033920364322,,-0.0049728,3.298253537188231
-0.0049724800000000005,0.9640115294083835,,-0.0049724800000000005,10.41263177800059,,-0.0049724800000000005,3.3014138208254953
-0.00497216,0.9672516044128091,,-0.00497216,10.434924352357958,,-0.00497216,3.317215239011816
-0.00497184,0.976971829426086,,-0.00497184,10.441293659317207,,-0.00497184,3.3077343881000236
-0.00497152,0.9542913043951067,,-0.00497152,10.45084761975608,,-0.00497152,3.3203755226490808
-0.0049712,0.9640115294083835,,-0.0049712,10.463586233674578,,-0.0049712,3.3203755226490808
-0.0049708800000000004,0.960771454403958,,-0.0049708800000000004,10.485878808031947,,-0.0049708800000000004,3.3203755226490808
-0.00497056,0.9802119044305115,,-0.00497056,10.501802075430069,,-0.00497056,3.326696089923609
-0.00497024,0.976971829426086,,-0.00497024,10.524094649787438,,-0.00497024,3.3330166571981374
-0.00496992,0.9672516044128091,,-0.00496992,10.54001791718556,,-0.00496992,3.34249750810993
-0.0049696,0.9704916794172347,,-0.0049696,10.552756531104057,,-0.0049696,3.3488180753844587
-0.00496928,0.9737317544216603,,-0.00496928,10.549571877624432,,-0.00496928,3.34249750810993
-0.00496896,0.9834519794349371,,-0.00496896,10.568679798502178,,-0.00496896,3.367779777208044
-0.00496864,0.9866920544393627,,-0.00496864,10.594157026339172,,-0.00496864,3.3646194935707796
-0.00496832,0.9866920544393627,,-0.00496832,10.594157026339172,,-0.00496832,3.339337224472666
-0.004968,0.9802119044305115,,-0.004968,10.62281890765579,,-0.004968,3.3582989262962513
-0.00496768,0.9640115294083835,,-0.00496768,10.62281890765579,,-0.00496768,3.380420911757101
-0.0049673600000000005,0.9802119044305115,,-0.0049673600000000005,10.64511148201316,,-0.0049673600000000005,3.3709400608453084
-0.00496704,0.9866920544393627,,-0.00496704,10.657850095931657,,-0.00496704,3.380420911757101
-0.00496672,0.9704916794172347,,-0.00496672,10.654665442452032,,-0.00496672,3.3772606281198367
-0.0049664,0.9866920544393627,,-0.0049664,10.68332732376865,,-0.0049664,3.3709400608453084
-0.00496608,0.9834519794349371,,-0.00496608,10.692881284207523,,-0.00496608,3.3899017626688934
-0.0049657600000000005,0.9737317544216603,,-0.0049657600000000005,10.715173858564892,,-0.0049657600000000005,3.393062046306158
-0.00496544,0.9802119044305115,,-0.00496544,10.724727819003766,,-0.00496544,3.4025428972179506
-0.00496512,0.9834519794349371,,-0.00496512,10.734281779442638,,-0.00496512,3.396222329943422
-0.0049648,0.993172204448214,,-0.0049648,10.759759007279632,,-0.0049648,3.396222329943422
-0.00496448,0.9964122794526395,,-0.00496448,10.759759007279632,,-0.00496448,3.421504599041536
-0.0049641600000000004,1.0126126544747676,,-0.0049641600000000004,10.775682274677754,,-0.0049641600000000004,3.421504599041536
-0.00496384,0.999652354457065,,-0.00496384,10.785236235116626,,-0.00496384,3.4151840317670072
-0.00496352,0.999652354457065,,-0.00496352,10.813898116433244,,-0.00496352,3.408863464492479
-0.0049632,0.9866920544393627,,-0.0049632,10.833006037310989,,-0.0049632,3.4436265845023857
-0.00496288,1.0061325044659164,,-0.00496288,10.833006037310989,,-0.00496288,3.4404663008651215
-0.00496256,0.993172204448214,,-0.00496256,10.836190690790614,,-0.00496256,3.4404663008651215
-0.004962240000000001,1.0028924294614907,,-0.004962240000000001,10.85529861166836,,-0.004962240000000001,3.4309854499533285
-0.00496192,0.999652354457065,,-0.00496192,10.896699106903474,,-0.00496192,3.4404663008651215
-0.0049616,1.0028924294614907,,-0.0049616,10.890329799944226,,-0.0049616,3.44678686813965
-0.00496128,1.0093725794703419,,-0.00496128,10.8998837603831,,-0.00496128,3.44678686813965
-0.00496096,1.0061325044659164,,-0.00496096,10.906253067342348,,-0.00496096,3.4625882863259707
-0.0049606400000000005,1.0126126544747676,,-0.0049606400000000005,10.93173029517934,,-0.0049606400000000005,3.4594280026887065
-0.00496032,1.0028924294614907,,-0.00496032,10.944468909097838,,-0.00496032,3.4689088536004995
-0.00496,1.0126126544747676,,-0.00496,10.966761483455208,,-0.00496,3.4941911226986133
-0.00495968,0.999652354457065,,-0.00495968,10.97631544389408,,-0.00495968,3.491030839061349
-0.00495936,0.9964122794526395,,-0.00495936,10.992238711292202,,-0.00495936,3.481549988149556
-0.0049590400000000005,1.0126126544747676,,-0.0049590400000000005,11.008161978690323,,-0.0049590400000000005,3.4847102717868204
-0.00495872,1.015852729479193,,-0.00495872,11.02090059260882,,-0.00495872,3.478389704512292
-0.0049584,1.0061325044659164,,-0.0049584,11.043193166966189,,-0.0049584,3.4847102717868204
-0.00495808,1.0126126544747676,,-0.00495808,11.052747127405063,,-0.00495808,3.50683225724767
-0.00495776,1.0223328794880444,,-0.00495776,11.055931780884686,,-0.00495776,3.509992540884934
-0.0049574400000000005,1.041773329514598,,-0.0049574400000000005,11.062301087843935,,-0.0049574400000000005,3.5005116899731417
-0.004957120000000001,1.0190928044836187,,-0.004957120000000001,11.084593662201305,,-0.004957120000000001,3.50683225724767
-0.0049568,1.0255729544924699,,-0.0049568,11.094147622640177,,-0.0049568,3.509992540884934
-0.00495648,1.032053104501321,,-0.00495648,11.100516929599426,,-0.00495648,3.5257939590712555
-0.00495616,1.032053104501321,,-0.00495616,11.119624850477171,,-0.00495616,3.519473391796727
-0.00495584,1.0288130294968956,,-0.00495584,11.129178810916045,,-0.00495584,3.535274809983048
-0.004955520000000001,1.0255729544924699,,-0.004955520000000001,11.148286731793789,,-0.004955520000000001,3.5289542427085197
-0.0049552,1.0288130294968956,,-0.0049552,11.157840692232663,,-0.0049552,3.535274809983048
-0.00495488,1.0255729544924699,,-0.00495488,11.176948613110408,,-0.00495488,3.5226336754339913
-0.00495456,1.0288130294968956,,-0.00495456,11.189687227028905,,-0.00495456,3.532114526345784
-0.00495424,1.0223328794880444,,-0.00495424,11.205610494427026,,-0.00495424,3.547915944532105
-0.0049539200000000005,1.0450134045190236,,-0.0049539200000000005,11.227903068784396,,-0.0049539200000000005,3.560557079081162
-0.0049536,1.0450134045190236,,-0.0049536,11.240641682702893,,-0.0049536,3.5573967954438976
-0.00495328,1.0385332545101724,,-0.00495328,11.23108772226402,,-0.00495328,3.541595377257577
-0.00495296,1.0190928044836187,,-0.00495296,11.256564950101014,,-0.00495296,3.576358497267483
-0.00495264,1.048253479523449,,-0.00495264,11.262934257060262,,-0.00495264,3.560557079081162
-0.0049523200000000005,1.048253479523449,,-0.0049523200000000005,11.301150098815754,,-0.0049523200000000005,3.5700379299929548
-0.004952000000000001,1.0514935545278747,,-0.004952000000000001,11.285226831417631,,-0.004952000000000001,3.5637173627184264
-0.00495168,1.0450134045190236,,-0.00495168,11.304334752295377,,-0.00495168,3.5921599154538044
-0.00495136,1.0352931795057467,,-0.00495136,11.31388871273425,,-0.00495136,3.5795187809047473
-0.00495104,1.0547336295323004,,-0.00495104,11.329811980132371,,-0.00495104,3.5889996318165402
-0.0049507200000000005,1.0352931795057467,,-0.0049507200000000005,11.361658514928614,,-0.0049507200000000005,3.5889996318165402
-0.004950400000000001,1.0385332545101724,,-0.004950400000000001,11.364843168408239,,-0.004950400000000001,3.604801050002861
-0.00495008,1.032053104501321,,-0.00495008,11.390320396245231,,-0.00495008,3.5889996318165402
-0.00494976,1.057973704536726,,-0.00494976,11.399874356684105,,-0.00494976,3.6079613336401253
-0.00494944,1.041773329514598,,-0.00494944,11.409428317122977,,-0.00494944,3.6206024681891824
-0.00494912,1.057973704536726,,-0.00494912,11.4253515845211,,-0.00494912,3.61112161727739
-0.004948800000000001,1.057973704536726,,-0.004948800000000001,11.4253515845211,,-0.004948800000000001,3.5984804827283328
-0.00494848,1.0676939295500028,,-0.00494848,11.428536238000722,,-0.00494848,3.6174421845519182
-0.00494816,1.041773329514598,,-0.00494816,11.460382772796965,,-0.00494816,3.6174421845519182
-0.00494784,1.057973704536726,,-0.00494784,11.482675347154336,,-0.00494784,3.6206024681891824
-0.00494752,1.0612137795411516,,-0.00494752,11.469936733235839,,-0.00494752,3.6364038863755037
-0.0049472000000000006,1.0547336295323004,,-0.0049472000000000006,11.482675347154336,,-0.0049472000000000006,3.633243602738239
-0.004946880000000001,1.0612137795411516,,-0.004946880000000001,11.489044654113584,,-0.004946880000000001,3.639564170012768
-0.00494656,1.057973704536726,,-0.00494656,11.514521881950577,,-0.00494656,3.6553655881990887
-0.00494624,1.0709340045544284,,-0.00494624,11.52407584238945,,-0.00494624,3.6364038863755037
-0.00494592,1.074174079558854,,-0.00494592,11.549553070226445,,-0.00494592,3.6458847372872962
-0.0049456000000000005,1.057973704536726,,-0.0049456000000000005,11.555922377185693,,-0.0049456000000000005,3.642724453650032
-0.004945280000000001,1.064453854545577,,-0.004945280000000001,11.56866099110419,,-0.004945280000000001,3.6648464391108817
-0.00494496,1.0676939295500028,,-0.00494496,11.59095356546156,,-0.00494496,3.6648464391108817
-0.00494464,1.064453854545577,,-0.00494464,11.581399605022687,,-0.00494464,3.67116700638541
-0.00494432,1.074174079558854,,-0.00494432,11.61324613981893,,-0.00494432,3.67116700638541
-0.0049440000000000005,1.064453854545577,,-0.0049440000000000005,11.62916940721705,,-0.0049440000000000005,3.6806478572972026
-0.004943680000000001,1.0612137795411516,,-0.004943680000000001,11.619615446778178,,-0.004943680000000001,3.6774875736599384
-0.00494336,1.074174079558854,,-0.00494336,11.641908021135547,,-0.00494336,3.6869684245717314
-0.00494304,1.0676939295500028,,-0.00494304,11.661015942013293,,-0.00494304,3.696449275483524
-0.00494272,1.0709340045544284,,-0.00494272,11.654646635054045,,-0.00494272,3.6869684245717314
-0.0049424000000000004,1.074174079558854,,-0.0049424000000000004,11.67375455593179,,-0.0049424000000000004,3.699609559120788
-0.004942080000000001,1.0871343795765565,,-0.004942080000000001,11.686493169850287,,-0.004942080000000001,3.6932889918462597
-0.004941760000000001,1.074174079558854,,-0.004941760000000001,11.708785744207656,,-0.004941760000000001,3.709090410032581
-0.00494144,1.0676939295500028,,-0.00494144,11.727893665085402,,-0.00494144,3.724891828218902
-0.00494112,1.080654229567705,,-0.00494112,11.727893665085402,,-0.00494112,3.7154109773071093
-0.0049408,1.0676939295500028,,-0.0049408,11.73426297204465,,-0.0049408,3.7312123954934306
-0.0049404800000000006,1.0774141545632796,,-0.0049404800000000006,11.743816932483522,,-0.0049404800000000006,3.7217315445816377
-0.004940160000000001,1.080654229567705,,-0.004940160000000001,11.769294160320516,,-0.004940160000000001,3.728052111856166
-0.00493984,1.0871343795765565,,-0.00493984,11.775663467279765,,-0.00493984,3.728052111856166
-0.00493952,1.080654229567705,,-0.00493952,11.804325348596384,,-0.00493952,3.734372679130695
-0.0049392,1.090374454580982,,-0.0049392,11.801140695116759,,-0.0049392,3.7312123954934306
-0.0049388800000000005,1.1033347545986842,,-0.0049388800000000005,11.832987229913002,,-0.0049388800000000005,3.734372679130695
-0.004938560000000001,1.0838943045721308,,-0.004938560000000001,11.829802576433378,,-0.004938560000000001,3.7312123954934306
-0.00493824,1.080654229567705,,-0.00493824,11.855279804270372,,-0.00493824,3.7312123954934306
-0.00493792,1.0871343795765565,,-0.00493792,11.86164911122962,,-0.00493792,3.75333438095428
-0.0049376,1.090374454580982,,-0.0049376,11.855279804270372,,-0.0049376,3.7501740973170157
-0.0049372800000000005,1.096854604589833,,-0.0049372800000000005,11.868018418188868,,-0.0049372800000000005,3.7564946645915445
-0.004936960000000001,1.090374454580982,,-0.004936960000000001,11.896680299505487,,-0.004936960000000001,3.7596549482288086
-0.004936640000000001,1.096854604589833,,-0.004936640000000001,11.89986495298511,,-0.004936640000000001,3.765975515503337
-0.00493632,1.1033347545986842,,-0.00493632,11.925342180822105,,-0.00493632,3.7754563664151295
-0.004936,1.113054979611961,,-0.004936,11.922157527342481,,-0.004936,3.762815231866073
-0.0049356800000000004,1.0936145295854076,,-0.0049356800000000004,11.950819408659099,,-0.0049356800000000004,3.7564946645915445
-0.004935360000000001,1.090374454580982,,-0.004935360000000001,11.957188715618347,,-0.004935360000000001,3.769135799140601
-0.004935040000000001,1.096854604589833,,-0.004935040000000001,11.96674267605722,,-0.004935040000000001,3.778616650052394
-0.00493472,1.0936145295854076,,-0.00493472,11.954004062138724,,-0.00493472,3.807059202787772
-0.0049344,1.1098149046075356,,-0.0049344,11.963558022577596,,-0.0049344,3.7880975009641866
-0.00493408,1.1033347545986842,,-0.00493408,12.011327824771959,,-0.00493408,3.7880975009641866
-0.004933760000000001,1.113054979611961,,-0.004933760000000001,12.014512478251584,,-0.004933760000000001,3.797578351875979
-0.004933440000000001,1.113054979611961,,-0.004933440000000001,12.03362039912933,,-0.004933440000000001,3.803898919150508
-0.00493312,1.1195351296208123,,-0.00493312,12.024066438690456,,-0.00493312,3.819700337336829
-0.0049328,1.1098149046075356,,-0.0049328,12.04954366652745,,-0.0049328,3.819700337336829
-0.00493248,1.1195351296208123,,-0.00493248,12.062282280445947,,-0.00493248,3.8133797700623004
-0.0049321600000000005,1.1162950546163868,,-0.0049321600000000005,12.068651587405196,,-0.0049321600000000005,3.826020904611357
-0.004931840000000001,1.1098149046075356,,-0.004931840000000001,12.081390201323693,,-0.004931840000000001,3.8133797700623004
-0.00493152,1.1098149046075356,,-0.00493152,12.087759508282941,,-0.00493152,3.8133797700623004
-0.0049312,1.1162950546163868,,-0.0049312,12.103682775681062,,-0.0049312,3.826020904611357
-0.00493088,1.1033347545986842,,-0.00493088,12.132344656997681,,-0.00493088,3.832341471885886
-0.0049305600000000005,1.1195351296208123,,-0.0049305600000000005,12.129160003518056,,-0.0049305600000000005,3.8449826064349426
-0.004930240000000001,1.1162950546163868,,-0.004930240000000001,12.145083270916178,,-0.004930240000000001,3.83550175552315
-0.004929920000000001,1.1162950546163868,,-0.004929920000000001,12.161006538314298,,-0.004929920000000001,3.848142890072207
-0.0049296,1.1195351296208123,,-0.0049296,12.161006538314298,,-0.0049296,3.8513031737094714
-0.00492928,1.1162950546163868,,-0.00492928,12.17692980571242,,-0.00492928,3.8513031737094714
-0.0049289600000000005,1.1324954296385148,,-0.0049289600000000005,12.192853073110541,,-0.0049289600000000005,3.8544634573467356
-0.004928640000000001,1.1162950546163868,,-0.004928640000000001,12.208776340508663,,-0.004928640000000001,3.8449826064349426
-0.004928320000000001,1.1098149046075356,,-0.004928320000000001,12.231068914866032,,-0.004928320000000001,3.8576237409839997
-0.004928,1.129255354634089,,-0.004928,12.21514564746791,,-0.004928,3.8671045918957923
-0.00492768,1.113054979611961,,-0.00492768,12.240622875304904,,-0.00492768,3.8544634573467356
-0.00492736,1.1260152796296636,,-0.00492736,12.256546142703026,,-0.00492736,3.8576237409839997
-0.004927040000000001,1.113054979611961,,-0.004927040000000001,12.25973079618265,,-0.004927040000000001,3.8734251591703206
-0.004926720000000001,1.1162950546163868,,-0.004926720000000001,12.275654063580772,,-0.004926720000000001,3.905027995542963
-0.004926400000000001,1.1162950546163868,,-0.004926400000000001,12.272469410101147,,-0.004926400000000001,3.892386860993906
-0.00492608,1.1324954296385148,,-0.00492608,12.285208024019644,,-0.00492608,3.889226577356642
-0.00492576,1.1422156546517916,,-0.00492576,12.297946637938141,,-0.00492576,3.889226577356642
-0.0049254400000000005,1.1324954296385148,,-0.0049254400000000005,12.317054558815887,,-0.0049254400000000005,3.8955471446311702
-0.004925120000000001,1.122775204625238,,-0.004925120000000001,12.32660851925476,,-0.004925120000000001,3.8987074282684344
-0.004924800000000001,1.1260152796296636,,-0.004924800000000001,12.336162479693632,,-0.004924800000000001,3.901867711905699
-0.00492448,1.1357355046429403,,-0.00492448,12.368009014489875,,-0.00492448,3.901867711905699
-0.00492416,1.129255354634089,,-0.00492416,12.36482436101025,,-0.00492416,3.8987074282684344
-0.0049238400000000005,1.122775204625238,,-0.0049238400000000005,12.374378321449123,,-0.0049238400000000005,3.8987074282684344
-0.004923520000000001,1.1454557296562171,,-0.004923520000000001,12.396670895806492,,-0.004923520000000001,3.91766913009202
-0.004923200000000001,1.138975579647366,,-0.004923200000000001,12.38711693536762,,-0.004923200000000001,3.91766913009202
-0.00492288,1.1357355046429403,,-0.00492288,12.399855549286118,,-0.00492288,3.91766913009202
-0.00492256,1.129255354634089,,-0.00492256,12.422148123643487,,-0.00492256,3.920829413729284
-0.0049222400000000005,1.129255354634089,,-0.0049222400000000005,12.422148123643487,,-0.0049222400000000005,3.933470548278341
-0.004921920000000001,1.1260152796296636,,-0.004921920000000001,12.444440698000857,,-0.004921920000000001,3.9366308319156054
-0.004921600000000001,1.129255354634089,,-0.004921600000000001,12.466733272358226,,-0.004921600000000001,3.927149981003813
-0.00492128,1.138975579647366,,-0.00492128,12.457179311919353,,-0.00492128,3.9366308319156054
-0.00492096,1.138975579647366,,-0.00492096,12.476287232797098,,-0.00492096,3.930310264641077
-0.00492064,1.1357355046429403,,-0.00492064,12.498579807154469,,-0.00492064,3.9524322501019267
-0.004920320000000001,1.1422156546517916,,-0.004920320000000001,12.485841193235972,,-0.004920320000000001,3.930310264641077
-0.004920000000000001,1.155175954669494,,-0.004920000000000001,12.517687728032215,,-0.004920000000000001,3.9429513991901337
-0.004919680000000001,1.1584160296739197,,-0.004919680000000001,12.51450307455259,,-0.004919680000000001,3.9429513991901337
-0.00491936,1.1486958046606428,,-0.00491936,12.527241688471086,,-0.00491936,3.955592533739191
-0.00491904,1.1681362546871963,,-0.00491904,12.546349609348832,,-0.00491904,3.9650733846509834
-0.0049187200000000006,1.1324954296385148,,-0.0049187200000000006,12.565457530226578,,-0.0049187200000000006,3.9650733846509834
-0.004918400000000001,1.1486958046606428,,-0.004918400000000001,12.555903569787706,,-0.004918400000000001,3.9745542355627763
-0.004918080000000001,1.155175954669494,,-0.004918080000000001,12.594119411543195,,-0.004918080000000001,3.9713939519255117
-0.00491776,1.1422156546517916,,-0.00491776,12.587750104583947,,-0.00491776,3.9713939519255117
-0.00491744,1.1616561046783451,,-0.00491744,12.603673371982069,,-0.00491744,3.9745542355627763
-0.0049171200000000005,1.1584160296739197,,-0.0049171200000000005,12.606858025461692,,-0.0049171200000000005,3.9808748028373047
-0.004916800000000001,1.171376329691622,,-0.004916800000000001,12.616411985900566,,-0.004916800000000001,3.9650733846509834
-0.004916480000000001,1.171376329691622,,-0.004916480000000001,12.629150599819063,,-0.004916480000000001,3.9935159373863613
-0.004916160000000001,1.1519358796650683,,-0.004916160000000001,12.651443174176432,,-0.004916160000000001,3.9935159373863613
-0.00491584,1.1648961796827708,,-0.00491584,12.65781248113568,,-0.00491584,4.0061570719354185
-0.0049155200000000005,1.1519358796650683,,-0.0049155200000000005,12.664181788094929,,-0.0049155200000000005,3.996676221023626
-0.004915200000000001,1.1584160296739197,,-0.004915200000000001,12.673735748533803,,-0.004915200000000001,4.0061570719354185
-0.004914880000000001,1.1746164046960477,,-0.004914880000000001,12.683289708972675,,-0.004914880000000001,4.012477639209947
-0.004914560000000001,1.1584160296739197,,-0.004914560000000001,12.692843669411547,,-0.004914560000000001,3.99983650466089
-0.00491424,1.1454557296562171,,-0.00491424,12.705582283330044,,-0.00491424,4.012477639209947
-0.0049139200000000004,1.1486958046606428,,-0.0049139200000000004,12.71832089724854,,-0.0049139200000000004,3.990355653749097
-0.004913600000000001,1.1584160296739197,,-0.004913600000000001,12.731059511167038,,-0.004913600000000001,4.002996788298154
