freq,CH1,,freq2,CH2
-0.05,-0.00295525392458727,,-0.05,14.33930951837728
-0.049996870000000006,-0.0034905452654628573,,-0.049996870000000006,14.33930951837728
-0.04999374,-0.0028214310893683735,,-0.04999374,14.320201597499535
-0.049990610000000005,-0.0028214310893683735,,-0.049990610000000005,14.336124864897657
-0.04998748,-0.0034905452654628573,,-0.04998748,14.336124864897657
-0.049984350000000004,-0.00295525392458727,,-0.049984350000000004,14.33930951837728
-0.04998122,-0.001483202737179405,,-0.04998122,14.355232785775401
-0.04997809,-0.0008140885610849212,,-0.04997809,14.336124864897657
-0.049974960000000006,-0.0018846712428360955,,-0.049974960000000006,14.336124864897657
-0.04997183,-0.0020184940780549926,,-0.04997183,14.348863478816153
-0.049968700000000005,-0.0006802657258660243,,-0.049968700000000005,14.34567882533653
-0.04996557,-0.0001449743849904371,,-0.04996557,14.342494171856906
-0.049962440000000004,-0.0002787972202093339,,-0.049962440000000004,14.33930951837728
-0.04995931,0.0001226712854473565,,-0.04995931,14.352048132295778
-0.04995618,-0.0013493799019605084,,-0.04995618,14.332940211418032
-0.049953050000000006,-0.0005464428906471275,,-0.049953050000000006,14.336124864897657
-0.04994992,0.0013270768024174276,,-0.04994992,14.352048132295778
-0.049946790000000005,-0.0002787972202093339,,-0.049946790000000005,14.34567882533653
-0.04994366,0.0018623681432930151,,-0.04994366,14.352048132295778
-0.049940530000000004,0.0015947224728552214,,-0.049940530000000004,14.36160209273465
-0.0499374,0.0015947224728552214,,-0.0499374,14.336124864897657
-0.04993427,0.0014608996376363247,,-0.04993427,14.348863478816153
-0.049931140000000006,0.0007917854615418406,,-0.049931140000000006,14.348863478816153
-0.04992801,0.0026653051546063956,,-0.04992801,14.33930951837728
-0.049924880000000005,0.0007917854615418406,,-0.049924880000000005,14.342494171856906
-0.04992175,0.002263836648949705,,-0.04992175,14.326570904458784
-0.049918620000000004,0.0029329508250441894,,-0.049918620000000004,14.342494171856906
-0.04991549,0.002531482319387499,,-0.04991549,14.326570904458784
-0.04991236,0.004538824847670951,,-0.04991236,14.355232785775401
-0.049909230000000006,0.003200596495481983,,-0.049909230000000006,14.332940211418032
-0.0499061,0.0034682421659197765,,-0.0499061,14.355232785775401
-0.049902970000000005,0.003602065001138673,,-0.049902970000000005,14.34567882533653
-0.04989984,0.0037358878363575702,,-0.04989984,14.332940211418032
-0.049896710000000004,0.0037358878363575702,,-0.049896710000000004,14.34567882533653
-0.04989358,0.0037358878363575702,,-0.04989358,14.33930951837728
-0.04989045,0.004271179177233158,,-0.04989045,14.348863478816153
-0.049887320000000006,0.0040035335067953644,,-0.049887320000000006,14.358417439255026
-0.04988419,0.004672647682889848,,-0.04988419,14.342494171856906
-0.049881060000000005,0.004271179177233158,,-0.049881060000000005,14.348863478816153
-0.04987793,0.004137356342014261,,-0.04987793,14.336124864897657
-0.049874800000000004,0.004672647682889848,,-0.049874800000000004,14.34567882533653
-0.04987167,0.0058770531998599196,,-0.04987167,14.336124864897657
-0.04986854,0.0040035335067953644,,-0.04986854,14.34567882533653
-0.049865410000000006,0.004271179177233158,,-0.049865410000000006,14.34567882533653
-0.04986228,0.0040035335067953644,,-0.04986228,14.342494171856906
-0.049859150000000005,0.007482927222486681,,-0.049859150000000005,14.32338625097916
-0.04985602,0.004405002012452055,,-0.04985602,14.352048132295778
-0.049852890000000004,0.0058770531998599196,,-0.049852890000000004,14.358417439255026
-0.04984976,0.006412344540735507,,-0.04984976,14.342494171856906
-0.04984663,0.0066799902111733,,-0.04984663,14.33930951837728
-0.049843500000000006,0.006947635881611094,,-0.049843500000000006,14.329755557938409
-0.04984037,0.006813813046392197,,-0.04984037,14.342494171856906
-0.049837240000000005,0.00841968706901896,,-0.049837240000000005,14.342494171856906
-0.04983411,0.0076167500577055776,,-0.04983411,14.352048132295778
-0.049830980000000004,0.008954978409894546,,-0.049830980000000004,14.342494171856906
-0.04982785,0.006546167375954403,,-0.04982785,14.34567882533653
-0.04982472,0.007482927222486681,,-0.04982472,14.352048132295778
-0.049821590000000006,0.009490269750770133,,-0.049821590000000006,14.336124864897657
-0.04981846,0.008687332739456752,,-0.04981846,14.342494171856906
-0.049815330000000005,0.008687332739456752,,-0.049815330000000005,14.336124864897657
-0.0498122,0.008954978409894546,,-0.0498122,14.352048132295778
-0.049809070000000004,0.00841968706901896,,-0.049809070000000004,14.33930951837728
-0.04980594,0.009490269750770133,,-0.04980594,14.348863478816153
-0.04980281,0.010159383926864617,,-0.04980281,14.36160209273465
-0.049799680000000006,0.008687332739456752,,-0.049799680000000006,14.336124864897657
-0.04979655,0.008285864233800061,,-0.04979655,14.348863478816153
-0.049793420000000005,0.011631435114272483,,-0.049793420000000005,14.326570904458784
-0.04979029,0.009356446915551236,,-0.04979029,14.329755557938409
-0.049787160000000004,0.010694675267740204,,-0.049787160000000004,14.33930951837728
-0.04978403,0.010560852432521308,,-0.04978403,14.317016944019912
-0.0497809,0.011765257949491379,,-0.0497809,14.342494171856906
-0.049777770000000006,0.011096143773396894,,-0.049777770000000006,14.342494171856906
-0.04977464,0.010828498102959102,,-0.04977464,14.329755557938409
-0.049771510000000005,0.010560852432521308,,-0.049771510000000005,14.358417439255026
-0.04976838,0.011631435114272483,,-0.04976838,14.33930951837728
-0.049765250000000004,0.012434372125585864,,-0.049765250000000004,14.329755557938409
-0.04976212,0.012835840631242554,,-0.04976212,14.358417439255026
-0.04975899,0.01256819496080476,,-0.04975899,14.342494171856906
-0.049755860000000006,0.013906423312993728,,-0.049755860000000006,14.30109367662179
-0.04975273,0.012300549290366966,,-0.04975273,14.266062488345923
-0.049749600000000005,0.013237309136899243,,-0.049749600000000005,14.211923379192312
-0.04974647,0.01256819496080476,,-0.04974647,14.113199121323959
-0.049743340000000004,0.014441714653869314,,-0.049743340000000004,13.96352040778162
-0.04974021,0.014307891818650418,,-0.04974021,13.842503575555899
-0.04973708,0.01296966346646145,,-0.04973708,13.696009515493184
-0.04973395,0.013906423312993728,,-0.04973395,13.562254069348965
-0.04973082,0.014709360324307108,,-0.04973082,13.425313969725122
-0.049727690000000005,0.01296966346646145,,-0.049727690000000005,13.259711988784662
-0.04972456,0.015646120170839384,,-0.04972456,13.110033275242323
-0.049721430000000004,0.015110828829963799,,-0.049721430000000004,12.953985254740735
-0.0497183,0.01337113197211814,,-0.0497183,12.801121887718772
-0.04971517,0.01577994300605828,,-0.04971517,12.64188921373756
-0.04971204,0.015646120170839384,,-0.04971204,12.489025846715595
-0.04970891,0.013772600477774831,,-0.04970891,12.317054558815887
-0.049705780000000005,0.01577994300605828,,-0.049705780000000005,12.148267924395801
-0.04970265,0.01631523434693387,,-0.04970265,11.995404557373838
-0.049699520000000004,0.016181411511714972,,-0.049699520000000004,11.804325348596384
-0.04969639,0.01591376584127718,,-0.04969639,11.62916940721705
-0.04969326,0.017251994193466146,,-0.04969326,11.469936733235839
-0.04969013,0.016984348523028353,,-0.04969013,11.272488217499134
-0.049687,0.017787285534341734,,-0.049687,11.094147622640177
-0.049683870000000005,0.017385817028685042,,-0.049683870000000005,10.890329799944226
-0.04968074,0.017787285534341734,,-0.04968074,10.72154316552414
-0.049677610000000004,0.018857868216092907,,-0.049677610000000004,10.530463956746686
-0.04967448,0.019393159556968496,,-0.04967448,10.336200094489607
-0.04967135,0.01577994300605828,,-0.04967135,10.119643657875159
-0.04966822,0.016850525687809457,,-0.04966822,9.938118409536578
-0.04966509,0.0192593367217496,,-0.04966509,9.73748524032025
-0.049661960000000005,0.018991691051311804,,-0.049661960000000005,9.517744150226177
-0.04965883,0.01992845089784408,,-0.04965883,9.320295634489474
-0.049655700000000004,0.0191255138865307,,-0.049655700000000004,9.094185237436154
-0.04965257,0.019660805227406288,,-0.04965257,8.89673672169945
-0.04964944,0.019393159556968496,,-0.04964944,8.676995631605378
-0.04964631,0.018857868216092907,,-0.04964631,8.46043919499093
-0.04964318,0.02006227373306298,,-0.04964318,8.215220877059862
-0.049640050000000005,0.019393159556968496,,-0.049640050000000005,8.024141668282407
-0.04963692,0.021534324920470842,,-0.04963692,7.778923350351341
-0.049633790000000004,0.020196096568281877,,-0.049633790000000004,7.533705032420274
-0.04963066,0.020999033579595257,,-0.04963066,7.329887209724323
-0.04962753,0.019660805227406288,,-0.04962753,7.097407505711753
-0.0496244,0.02073138790915746,,-0.0496244,6.845819880821438
-0.04962127,0.022471084767003123,,-0.04962127,6.610155523329244
-0.049618140000000005,0.021534324920470842,,-0.049618140000000005,6.345829284520431
-0.04961501,0.022471084767003123,,-0.04961501,6.10379562006899
-0.049611880000000004,0.01992845089784408,,-0.049611880000000004,5.845838688219426
-0.04960875,0.02046374223871967,,-0.04960875,5.613358984206856
-0.04960562,0.021668147755689742,,-0.04960562,5.358586705836917
-0.04960249,0.023943135954410985,,-0.04960249,5.09107581354848
-0.04959936,0.02206961626134643,,-0.04959936,4.829934228219292
-0.049596230000000005,0.023140198943097604,,-0.049596230000000005,4.56560798941048
-0.0495931,0.02260490760222202,,-0.0495931,4.301281750601668
-0.049589970000000004,0.023541667448754296,,-0.049589970000000004,4.030586204833607
-0.04958684,0.02260490760222202,,-0.04958684,3.750336698626674
-0.04958371,0.024746072965724366,,-0.04958371,3.4828258063382376
-0.04958058,0.023274021778316504,,-0.04958058,3.208945607090553
-0.04957745,0.024344604460067677,,-0.04957745,2.919142140444747
-0.049574320000000005,0.024746072965724366,,-0.049574320000000005,2.648446594676686
-0.04957119,0.023541667448754296,,-0.04957119,2.371381741949377
-0.049568060000000004,0.025549009977037747,,-0.049568060000000004,2.081578275303571
-0.04956493,0.024478427295286573,,-0.04956493,1.7726668877800194
-0.0495618,0.02421078162484878,,-0.0495618,1.4542015398175951
-0.04955867,0.025013718636162162,,-0.04955867,1.177136687090286
-0.04955554,0.02595047848269444,,-0.04955554,0.8841485669648557
-0.049552410000000005,0.025682832812256647,,-0.049552410000000005,0.5752371794413041
-0.04954928,0.026351946988351128,,-0.04954928,0.2790644058362496
-0.049546150000000004,0.026485769823570024,,-0.049546150000000004,-0.03940094212617467
-0.04954302,0.026887238329226716,,-0.04954302,-0.33875836921085345
-0.04953989,0.025816655647475543,,-0.04953989,-0.6444851032547808
-0.04953676,0.02675341549400782,,-0.04953676,-0.9725044116560777
-0.04953363,0.02621812415313223,,-0.04953363,-1.2877851061388779
