freq,gain,phase
10,0.00003744865495797899,-88.22913532527772
12.589254117941675,0.00004672550182125467,32.88206383354395
15.848931924611133,0.00005208904434761668,102.1617774452183
19.952623149688797,0.00004121770163986763,-16.795620570220194
25.118864315095795,0.000043110279714932584,49.08568739688482
31.622776601683793,0.00019634215687288438,-69.45281866359197
39.810717055349734,0.000048477273920738085,-79.97061953262875
50.11872336272725,0.0001709128016086705,34.660760335666964
63.09573444801933,0.00003859570271042755,173.49182855607097
79.43282347242814,0.000044822343672987874,295.82860408154886
100,0.00021054915724138547,289.16373649187597
125.89254117941675,0.0000412552194142099,139.92406234253596
158.48931924611142,0.00004094968403882998,-14.010985150084593
199.52623149688787,0.00021403849557932289,41.52601517525636
251.18864315095823,0.00004910535240195299,172.96439950873278
316.22776601683796,0.00009939143812876535,196.72844423362463
398.1071705534973,0.00023185988683974135,294.389015287769
501.18723362727246,0.0001886196289921739,206.10510729906665
630.957344480193,0.0003148648432444016,194.83094292798188
794.3282347242822,0.0005164915492819798,204.4398364478094
1000,0.0008974252960306138,210.49462623183388
1258.9254117941675,0.001660765298389219,210.64550623604893
1584.893192461114,0.0030268497806653217,213.92923352491832
1995.262314968881,0.00562900965894428,214.25988497853058
2511.886431509582,0.010500469069162854,214.30527482826275
3162.2776601683795,0.019835040884333896,210.53396877016456
3981.0717055349733,0.03747488061745295,204.8426534919544
5011.872336272725,0.07036535952402881,195.9364495904908
6309.573444801937,0.12990426594471535,183.51681435666288
7943.282347242822,0.23208208677878547,167.0785760402284
10000,0.3867427561226582,145.77425288396248
12589.254117941662,0.5682830651497032,121.01283759934006
15848.93192461114,0.7172507738238816,96.7008226275475
19952.62314968883,0.8076588602622814,76.06603534283784
25118.864315095823,0.8565401051551124,59.95195064599173
31622.776601683792,0.8830102750089919,47.31917722802024
39810.71705534969,0.8991306656784657,37.536634800993156
50118.72336272725,0.9096414710574624,30.00689778003283
63095.73444801943,0.91643990932804,23.84379785169574
79432.82347242821,0.921554029289206,18.979397268714905
100000,0.924693923378379,15.274747919628538
125892.54117941688,0.9268745877264971,12.208368554353171
158489.3192461114,0.928923044095273,9.6181890127489
199526.2314968879,0.9309003941772412,7.746180416697598
251188.6431509582,0.9313742123350903,6.328412260511158
316227.7660168379,0.9320982055198541,4.929679750714058
398107.17055349774,0.9331268539767003,3.900714066064012
501187.2336272725,0.9339463759055632,3.0113616570145894
630957.3444801943,0.9345820510874391,2.600477377067378
794328.2347242822,0.936244488046459,2.2000394127148297
1000000,0.9372186876225623,1.7774370280461653
