freq,gain,phase
10,0.040540086294997585,86.42153770344834
12.589254117941675,0.05096808005615929,85.3861142399958
15.848931924611133,0.06413233264774872,85.29797200074144
19.952623149688797,0.08034869198468994,83.62244026488139
25.118864315095795,0.10071160729952619,82.74887366004577
31.622776601683793,0.12612235329577287,80.8512104499084
39.810717055349734,0.15780809720474223,79.29916198993101
50.11872336272725,0.19724909915187339,77.14845821243111
63.09573444801933,0.24521547704657662,74.39189808506089
79.43282347242814,0.3037760060687621,70.8058096494081
100,0.37331941323789686,66.69390085216662
125.89254117941675,0.45375241375218905,61.4532824859545
158.48931924611142,0.5430450670077955,55.5190680905705
199.52623149688787,0.6372638051974017,48.60878663741639
251.18864315095823,0.7304277453441048,40.948147820569005
316.22776601683796,0.8150253590823977,32.818040298148446
398.1071705534973,0.8851259033197513,24.259073546824453
501.18723362727246,0.9354118260313748,15.622127778853383
630.957344480193,0.9647394658802539,6.944675894427746
794.3282347242822,0.9723414341718859,-1.8097444417841757
1000,0.9575635400411465,-10.546514920117431
1258.9254117941675,0.9210145987676841,-19.426640515814086
1584.893192461114,0.8644441777087222,-28.38004696391789
1995.262314968881,0.7890606136965496,-37.24025898590655
2511.886431509582,0.7013775881752371,-45.84476238645266
3162.2776601683795,0.6075880694789999,-54.01281411167827
3981.0717055349733,0.5148904164118154,-61.49949503363101
5011.872336272725,0.428465385011346,-68.3806763423228
6309.573444801937,0.35131065464102484,-74.70338335819304
7943.282347242822,0.2847869212078972,-80.51126700146965
10000,0.2287950285986726,-86.05414939239975
12589.254117941662,0.18252826669422317,-91.5430740149817
15848.93192461114,0.1444323787396915,-97.1831591766329
19952.62314968883,0.11355487636960429,-102.93010015925657
25118.864315095823,0.08827560403305591,-108.85048335668478
31622.776601683792,0.06722781506975553,-117.07257594547093
39810.71705534969,0.05039319301723316,-124.30034176106099
50118.72336272725,0.03657197393090311,-133.5959288726225
63095.73444801943,0.02566423678955164,-143.8298794537264
79432.82347242821,0.017174963838499164,-156.58100362429107
100000,0.01115192638205277,-163.615773334747
125892.54117941688,0.006957423057488191,-169.5451010213967
158489.3192461114,0.004408296813295151,-177.67597417697874
199526.2314968879,0.0024655336108292836,-192.36085232718892
251188.6431509582,0.0010811278969082455,-267.4011889954288
316227.7660168379,0.0008280669842595151,-161.30992022784784
398107.17055349774,0.0005477758436859352,-274.20561916183476
501187.2336272725,0.0007117114996594329,-366.522579196911
630957.3444801943,0.0009936905906512772,-296.2463220328079
794328.2347242822,0.0007764329589433881,-118.23442824516349
1000000,0.0006822376360216555,-85.24098023564284
