freq,gain,phase
10,0.11268353566373479,86.22794957122358
12.589254117941675,0.14163722443088578,85.45166385151362
15.848931924611133,0.1777359004621372,84.57261964463919
19.952623149688797,0.22325111036802814,83.63631042872848
25.118864315095795,0.2800169078303069,82.56272204920452
31.622776601683793,0.35079943128721996,81.06372177410219
39.810717055349734,0.43929668232406094,79.12710169171469
50.11872336272725,0.5485823440583603,77.01371965466353
63.09573444801933,0.6824866413513515,74.00607764031012
79.43282347242814,0.844586395585018,70.56749898359395
100,1.036563505302863,66.29307180046342
125.89254117941675,1.2588631890048796,61.10408309166104
158.48931924611142,1.5051165671757998,55.05032839450121
199.52623149688787,1.764351716545747,48.11966020715943
251.18864315095823,2.0187981810760074,40.4786649360247
316.22776601683796,2.249537607182365,32.27772319131722
398.1071705534973,2.438602212266654,23.86667780045002
501.18723362727246,2.5751613170249223,15.207419688060952
630.957344480193,2.6527347278456226,6.582334765968653
794.3282347242822,2.670385723835403,-2.14002762083814
1000,2.6281784983066387,-10.940076636068454
1258.9254117941675,2.5261261094741614,-19.811708134634102
1584.893192461114,2.366795269148477,-28.711068144030705
1995.262314968881,2.15923330123815,-37.54829345021068
2511.886431509582,1.918256477352856,-46.09798975617298
3162.2776601683795,1.6614564267929262,-54.21156743840521
3981.0717055349733,1.4073707704192122,-61.75951851242573
5011.872336272725,1.1704873440736803,-68.55673171243745
6309.573444801937,0.95919269603682,-74.86042930214214
7943.282347242822,0.7777999312196993,-80.61075731281363
10000,0.6251864576851927,-86.15862851034005
12589.254117941662,0.49835197325764624,-91.55310371196893
15848.93192461114,0.39463110464307205,-97.0352420311832
19952.62314968883,0.3096872556867602,-103.0468153801857
25118.864315095823,0.24057716207096594,-109.6462021293288
31622.776601683792,0.1833551621124685,-116.76942322220151
39810.71705534969,0.13717422408561003,-125.29327987059835
50118.72336272725,0.09985480591923543,-134.3051804265963
63095.73444801943,0.07026062638770887,-143.79305280907568
79432.82347242821,0.04774634795944638,-154.5244911229916
100000,0.03137507915097089,-164.3057933971234
125892.54117941688,0.02011612082505873,-175.50439335661565
158489.3192461114,0.012387465262880436,-186.67108910390024
199526.2314968879,0.007688281002951389,-198.29905628631047
251188.6431509582,0.00442980291770946,-214.0398837352106
316227.7660168379,0.0025835424255570196,-205.22641062556693
398107.17055349774,0.0016958938234729144,-217.40044744068396
501187.2336272725,0.001003366397001533,-267.29211635378016
630957.3444801943,0.0008004049674426028,-265.79099756174753
794328.2347242822,0.0007577245802771473,-440.4493320341287
1000000,0.000819046181558581,-312.1815114618988
